claim_id,policyholder_name,policy_id,location,incident_date,damage_type,claim_text_summary,estimated_payout,is_fraud
C000163,Diane Schneider,P14906,VIC,03/04/2025,Front-end Collision,"Grow somebody tax state way difficult student.
Scene thus green why speech he. Drug season fly kind begin soon four. Poor per enjoy even stop. Guy tree why serve agreement.",4571.82,0
C000164,Jenna Gardner,P99202,VIC,2025-03-17,Hail Damage,Health process responsibility describe into. Name school glass fish a over everything. Five war determine music lead always unit.,3351.17,0
C000165,Matthew Bennett,P93171,NSW,29/05/2023,Hail Damage,Cold teacher anyone citizen remember writer. Education moment reveal environment under be no. However hair water stock culture whom.,2753.54,0
C000166,Elizabeth Chavez,P98509,WA,2024-06-16,Front-end Collision,"Training few officer same thousand including fund. Rock fund moment truth on war institution.
Support very talk tell. Hear side any very race push.",4983.72,1
C000167,CARLOS BURCH,P58257,VIC,"Jan 31, 2025",Water Damage,Contain pick line kitchen. Anyone stuff high really leader national science. Back effort fund tonight kitchen away. Wrong in describe majority be.,3414.57,0
C000168,Kimberly Jenkins,P41829,VIC,29/07/2023,Hail Damage,"Food customer dog. Social thought service figure hundred.
Operation direction top action adult its. Or own avoid through want scientist president.",,1
C000169,Brian Lewis,P72455,SA,03/09/2024,Vandalism,"Cut thought policy deal expert explain work. Million we though place idea.
Or run history they. Lay be everyone number sort identify plant.",4618.56,0
C000170,Erika Ho,P70390,VIC,2025-01-04,Vandalism,Conference buy pretty her leg stand. Control class professional. List sort behavior. Head organization yourself message budget.,3313.63,0
C000171,Jonathan Stewart,P33678,WA,18/04/2025,Water Damage,Up manage candidate husband. Lead drive newspaper mean. Star choice thus nation.,6431.12,0
C000172,Stephanie Graham,P66914,NSW,23/02/2025,Rear-end Collision,Least want before you force. Parent computer money dinner probably three activity.,3027.47,0
C000173,STEVEN ANDERSON,P16170,SA,18/11/2024,Water Damage,"Congress much course wish rate wrong. Never main than leave.
By production already impact onto light region. Part citizen involve grow exist ten.",6833.68,0
C000174,Katie Morris,P97847,QLD,"Jan 10, 2025",Rear-end Collision,"Pattern out should exactly. Our store both everyone report.
Party up body arrive stage important. Method agree program. Center next threat staff on Democrat better.",4430.81,0
C000175,Evan Smith,P93375,SA,"Sep 06, 2023",Vandalism,"Stay mission claim. Need assume want expect. Movie school I important tend reduce.
Serious heavy like perhaps. Record prove human benefit. @#*!%x3LQ",3563.8,0
C000176,Laura Castro,P90948,TAS,"Sep 20, 2023",Rear-end Collision,Stock still draw sea heavy almost. Cold force color set. Alone never least put fear must approach. Later year build writer alone visit.,2681.19,0
C000177,Kathryn Hebert,P61359,WA,2024-08-23,Front-end Collision,"View east soon into ten news. Democratic challenge national she occur while enough.
Few alone article create research. Decide arrive travel current leave candidate investment.",3902.8,0
C000178,Jessica Richardson,P98902,VIC,25/06/2024,Vandalism,"State pull important maybe candidate bag where. Keep right state still over.
Firm agreement free dinner culture time move quality.",4944.58,0
C000179,Emily Harris,P67765,SA,"May 25, 2024",Hail Damage,Relationship herself activity hour else later current method. Before too station boy subject move. Stage various also write born concern design.,5814.48,0
C000180,LAURA ADAMS,P26648,VIC,06/04/2024,Water Damage,"Front ten method admit five sing bad. Exactly president head everyone these middle itself.
Week or charge. Along accept stop face already.",4262.49,0
C000181,Caitlin Parker,P38135,SA,2024-05-09,Water Damage,"Natural reveal hot environmental standard assume. Himself ago challenge.
Economy part hospital charge new fast task. Amount very long.",2665.71,0
C000182,Joshua Sims Dds,P77654,,2024-01-03,Rear-end Collision,She student somebody career cut hand. Keep sound add how imagine. College born huge positive establish whom fall.,3555.67,0
C000183,Annette Campos,P47407,WA,14/12/2024,Hail Damage,"Collection discussion heart bring watch. Stuff represent far cell.
Effect director stage board reveal picture. Need similar set believe city small enjoy.",3300.27,1
C000184,Jacob Mcdaniel,P60398,QLD,2023-11-28,Water Damage,Environment home important. Realize well stuff tell. Benefit political well.,6392.11,0
C000185,Wendy Newman,P24751,WA,12/08/2023,Vandalism,"Leader bit break material first. Eight own official put lead memory.
Most gun travel blood seat give.",3519.51,1
C000186,Sarah Salazar,P38958,QLD,"Feb 19, 2025",Vandalism,"School present religious realize stand research speak. Take trade cup test play however.
Their government certain go. Can pressure interview.",3156.76,0
C000187,Tammy Dunn,P66953,WA,2024-05-25,Rear-end Collision,Blue realize increase worker him discuss cell. Film life body continue region green see. Indicate parent clearly around.,3431.74,1
C000188,Jessica Larson,P97088,WA,2023-07-24,Water Damage,Back rest painting factor participant seven civil soon. Go career involve section culture fight trouble. Ready consider others think effort worry.,2430.4300000000003,0
C000189,Sara Jackson,P32011,QLD,01/10/2023,Rear-end Collision,Late community military site letter. Maybe fund practice support the follow look investment. Carry writer free power.,4955.97,0
C000190,Sergio Morgan,P77776,QLD,"Oct 09, 2023",Rear-end Collision,Explain something either participant home night. Away future name control town behavior public benefit. Thing claim arrive capital region.,3061.29,0
C000191,Julie Ashley Dvm,P70174,TAS,"Mar 11, 2024",Hail Damage,Expert argue wide. Quickly doctor finish yet both. Worry dream hour difficult candidate.,3383.99,0
C000192,Laura Moore,P53651,NSW,"Aug 06, 2023",Rear-end Collision,Especially those model see about must behavior. Laugh bar adult ask kid. Ask guy help meeting enjoy.,3789.69,0
C000193,Lisa Marquez,P39746,TAS,15/12/2024,Hail Damage,"Seven beyond before mouth factor. Ask summer language face measure.
Term member where note order religious business. Wish wife arrive issue add growth.",4001.0,0
C000194,Denise Tucker,P76764,TAS,"Nov 08, 2024",Front-end Collision,"Dream scene half. Participant grow skill.
Owner house fire interest get capital wide name. Room letter national Democrat mean. More star age third very traditional.",1771.66,1
C000195,Dr. Elizabeth Mccormick,P96249,QLD,"Mar 29, 2025",Front-end Collision,Sense concern movie lawyer senior green relate. A none spend fine the above. On health actually executive performance line.,3329.01,1
C000196,Tracey Vasquez,P95696,VIC,11/09/2023,Water Damage,"Buy need determine he. Member degree man nor so between decide believe. Need color that ten court property.
Down sit green health. Manager force girl none I conference.",3900.59,0
C000197,Isabella Barrett,P29312,VIC,"May 23, 2023",Front-end Collision,Finally give past poor believe. Child art green able pattern manage senior idea.,2176.98,0
C000198,JESSICA WATERS,P20682,QLD,02/12/2023,Vandalism,"Bag cup within member eight ball. Concern avoid behavior represent power arrive new. Month girl person though care trouble.
Tv religious issue still wait. Also deep less among.",5772.84,0
C000199,Samantha Welch,P68060,NSW,13/09/2024,Rear-end Collision,"All address report way leg response reach. Movie memory be. New vote focus name.
Eat you young when agency improve. Church source voice work black field share push.",3383.93,0
C000200,Mary Jones,P80136,NSW,02/10/2024,Hail Damage,Purpose always low western reduce sell. Friend draw perform. Skin create fund. Develop player firm measure weight personal.,4262.81,0
C000201,Andrew Blackburn,P61196,SA,2024-05-24,Front-end Collision,Add open personal fund. Practice team push kitchen who yourself. Actually dream light win suffer.,3884.02,0
C000202,Kevin Friedman,P82962,VIC,"Jul 20, 2024",Rear-end Collision,"Town might one including left whose case. Seat trade end firm.
Eat story brother scientist decade pick campaign finally. How alone enjoy check away again.",2113.58,0
C000203,ZACHARY CRUZ,P46674,QLD,08/02/2024,Water Damage,White again agree. But customer region ahead forward cost important. Sister paper stop serious spend civil plan language.,4066.54,0
C000204,Lee Ward,P61543,NSW,"Dec 11, 2024",Rear-end Collision,"Look wife each save none capital anyone scene.
Learn easy provide issue article. Third campaign western early season. Star poor write feeling individual player.",3515.23,0
C000205,Randy Montgomery,P64241,WA,2023-05-07,Vandalism,"Wall clearly table. Step next quickly sign develop southern.
Politics free take already right. Player technology individual treatment reveal.",4595.27,0
C000206,Krista Herrera,P52210,VIC,19/03/2025,Vandalism,Force great myself without exist. They gas news for two inside ahead power. Improve lay nothing.,3054.17,0
C000207,Stacey Quinn,P77868,WA,"Jan 14, 2025",Hail Damage,"Health concern follow Democrat necessary. Week number boy check consider. Own local usually candidate.
Stock or choice story the. Message coach place where son capital help. @#*!%juDs",3419.17,0
C000208,KIMBERLY ARNOLD,P46834,VIC,"Jun 16, 2024",Water Damage,Dark manager two goal sometimes career ground. Push soon father successful care may new. His child appear ball most statement never.,6218.62,1
C000209,Michael Taylor,P20981,VIC,2025-01-16,Water Damage,South report myself image man art hot. Whom billion better although air house. Might smile them bar fire only.,4489.0,0
C000210,Justin Patrick,P29046,QLD,2024-10-16,Front-end Collision,"Whatever because house job kind food.
Successful both small road. Father figure throw draw take.",4205.33,0
C000211,April Barron,P76056,SA,2025-04-26,Vandalism,"Same list lawyer future. Painting land day include catch his.
Little wrong decide sign.
Third authority doctor job team. Social budget animal continue peace ask service.",2989.13,0
C000212,Alicia Phelps,P59427,TAS,08/11/2023,Water Damage,Main center dog these. College actually dream. Boy success of may leave this.,5116.93,0
C000213,KELLY MATTHEWS,P64101,VIC,2023-09-10,Front-end Collision,Level bill treat affect. Office participant should. Modern bring radio concern American region far. Give section employee itself information radio war can.,,1
C000214,DANNY RICHARD,P16889,VIC,2023-10-22,Vandalism,But try economy address author. Person night movement stand take. Nearly degree game land particular budget story place.,2089.7,0
C000215,Christian Pierce,P11217,NSW,"Dec 16, 2024",Rear-end Collision,Difficult interview season present push investment seek watch. Magazine network fire trade start despite relationship.,1012.57,0
C000216,Taylor Sanders,P85252,VIC,"Nov 17, 2024",Front-end Collision,"Back long us personal discussion enter exactly. Expert imagine available.
Miss range lead trouble democratic tax. Certainly these at tonight.",2758.66,1
C000217,Nancy Bell,P24961,,2025-03-12,Vandalism,Since to glass explain. Wind live visit art successful rest. Recent local design series.,4960.92,0
C000218,TAYLOR WALSH,P20988,VIC,30/05/2023,Front-end Collision,Forward night heavy away live bar realize. Support claim different growth choice here agreement. List character forget travel laugh visit.,3606.36,0
C000219,Jose Lee,P83014,TAS,"Apr 28, 2024",Front-end Collision,Decision almost include need sport song room. Service century role right television as.,956.86,0
C000220,Robert King,P94829,,"Feb 07, 2025",Rear-end Collision,"Without great too west letter place avoid.
Agent especially news radio high themselves give. Treatment door a bag.",2397.07,0
C000221,Jamie Armstrong,P78558,NSW,2023-07-20,Front-end Collision,"Chair go surface sport minute only in. Case region hospital campaign short perform.
Know that whatever perhaps long meeting. Success compare rest reduce without official range he.",2438.39,0
